id,allegiance,type,location_post_title,county,parish,latlng,historical_person_post_status,location_post_status
38915,royalist,maimed_soldier,"Leigh (Leigh Parish), Staffordshire",staffordshire,leigh,"52.9253, -1.98070",publish,publish
44298,parliamentarian,maimed_soldier,"Ynyscynhaiarn (Ynyscynhaiarn Parish), Carnarvonshire",carnarvonshire,ynyscynhaiarn,"52.9260, -4.19467",publish,publish
44298,parliamentarian,maimed_soldier,"Ynyscynhaiarn (Ynyscynhaiarn Parish), Carnarvonshire",carnarvonshire,ynyscynhaiarn,"52.9260, -4.19467",publish,publish
21647,royalist,maimed_soldier,"Ynyscynhaiarn (Ynyscynhaiarn Parish), Carnarvonshire",carnarvonshire,ynyscynhaiarn,"52.9260, -4.19467",publish,publish
44047,royalist,maimed_soldier,"Llanarmon (Llanarmon Parish), Carnarvonshire",carnarvonshire,llanarmon,"52.9276, -4.34698",publish,publish
28624,royalist,maimed_soldier,"Glyn Ceiriog (Llansantffraid Glyn Ceiriog parish), Denbighshire",denbighshire,llansantfraid glyn ceiriog,"52.9314, -3.18881",publish,publish
1816,royalist,maimed_soldier,"Glyn Ceiriog (Llansantffraid Glyn Ceiriog parish), Denbighshire",denbighshire,llansantfraid glyn ceiriog,"52.9314, -3.18881",publish,publish
1816,royalist,maimed_soldier,"Glyn Ceiriog (Llansantffraid Glyn Ceiriog parish), Denbighshire",denbighshire,llansantfraid glyn ceiriog,"52.9314, -3.18881",publish,publish
910,parliamentarian,war_widow,"Chirk (Chirk Parish), Denbighshire",denbighshire,chirk,"52.9320, -3.05639",publish,publish
912,parliamentarian,war_widow,"Chirk (Chirk Parish), Denbighshire",denbighshire,chirk,"52.9320, -3.05639",publish,publish
912,parliamentarian,war_widow,"Chirk (Chirk Parish), Denbighshire",denbighshire,chirk,"52.9320, -3.05639",publish,publish
912,parliamentarian,war_widow,"Chirk (Chirk Parish), Denbighshire",denbighshire,chirk,"52.9320, -3.05639",publish,publish
1283,royalist,maimed_soldier,"Chirk (Chirk Parish), Denbighshire",denbighshire,chirk,"52.9320, -3.05639",publish,publish
1357,royalist,maimed_soldier,"Chirk (Chirk Parish), Denbighshire",denbighshire,chirk,"52.9320, -3.05639",publish,publish
1950,royalist,maimed_soldier,"Chirk (Chirk Parish), Denbighshire",denbighshire,chirk,"52.9320, -3.05639",publish,publish
21486,royalist,maimed_soldier,"Nefyn (Nefyn Parish), Carnarvonshire",carnarvonshire,nefyn,"52.9355, -4.51916",publish,publish
21486,royalist,maimed_soldier,"Nefyn (Nefyn Parish), Carnarvonshire",carnarvonshire,nefyn,"52.9355, -4.51916",publish,publish
21486,royalist,maimed_soldier,"Nefyn (Nefyn Parish), Carnarvonshire",carnarvonshire,nefyn,"52.9355, -4.51916",publish,publish
44286,parliamentarian,maimed_soldier,"Penmorfa (Penmorfa Parish), Carnarvonshire",carnarvonshire,penmorfa,"52.9438, -4.16266",publish,publish
44286,parliamentarian,maimed_soldier,"Penmorfa (Penmorfa Parish), Carnarvonshire",carnarvonshire,penmorfa,"52.9438, -4.16266",publish,publish
22026,royalist,maimed_soldier,"Penmorfa (Penmorfa Parish), Carnarvonshire",carnarvonshire,penmorfa,"52.9438, -4.16266",publish,publish
21657,royalist,maimed_soldier,"Penmorfa (Penmorfa Parish), Carnarvonshire",carnarvonshire,penmorfa,"52.9438, -4.16266",publish,publish
21636,royalist,maimed_soldier,"Penmorfa (Penmorfa Parish), Carnarvonshire",carnarvonshire,penmorfa,"52.9438, -4.16266",publish,publish
21489,royalist,maimed_soldier,"Penmorfa (Penmorfa Parish), Carnarvonshire",carnarvonshire,penmorfa,"52.9438, -4.16266",publish,publish
38567,parliamentarian,maimed_soldier,"Allestree (Allestree Parish), Derbyshire",derbyshire,allestree,"52.9446, -1.49684",publish,publish
41940,parliamentarian,maimed_soldier,"Allestree (Allestree Parish), Derbyshire",derbyshire,allestree,"52.9446, -1.49684",publish,publish
41940,parliamentarian,maimed_soldier,"Allestree (Allestree Parish), Derbyshire",derbyshire,allestree,"52.9446, -1.49684",publish,publish
9822,parliamentarian,war_widow,"Nottingham (St Mary Parish), City and County of Nottingham",nottingham,st mary,"52.9469, -1.18671",publish,publish
9822,parliamentarian,war_widow,"Nottingham (St Mary Parish), City and County of Nottingham",nottingham,st mary,"52.9469, -1.18671",publish,publish
9822,parliamentarian,war_widow,"Nottingham (St Mary Parish), City and County of Nottingham",nottingham,st mary,"52.9469, -1.18671",publish,publish
9822,parliamentarian,war_widow,"Nottingham (St Mary Parish), City and County of Nottingham",nottingham,st mary,"52.9469, -1.18671",publish,publish
9822,parliamentarian,war_widow,"Nottingham (St Mary Parish), City and County of Nottingham",nottingham,st mary,"52.9469, -1.18671",publish,publish
9822,parliamentarian,war_widow,"Nottingham (St Mary Parish), City and County of Nottingham",nottingham,st mary,"52.9469, -1.18671",publish,publish
9817,parliamentarian,maimed_soldier,"Sneinton (Sneinton Parish), Nottinghamshire",nottinghamshire,sneinton,"52.9533, -1.12535",publish,publish
20599,parliamentarian,maimed_soldier,City and County of Nottingham,nottingham,0,"52.9534, -1.14955",publish,publish
10417,parliamentarian,maimed_soldier,City and County of Nottingham,nottingham,0,"52.9534, -1.14955",publish,publish
10404,parliamentarian,maimed_soldier,City and County of Nottingham,nottingham,0,"52.9534, -1.14955",publish,publish
10207,parliamentarian,war_widow,City and County of Nottingham,nottingham,0,"52.9534, -1.14955",publish,publish
9789,parliamentarian,war_widow,City and County of Nottingham,nottingham,0,"52.9534, -1.14955",publish,publish
9789,parliamentarian,war_widow,City and County of Nottingham,nottingham,0,"52.9534, -1.14955",publish,publish
9789,parliamentarian,war_widow,City and County of Nottingham,nottingham,0,"52.9534, -1.14955",publish,publish
9789,parliamentarian,war_widow,City and County of Nottingham,nottingham,0,"52.9534, -1.14955",publish,publish
10997,royalist,maimed_soldier,"Syston (Syston Parish), Lincolnshire",lincolnshire,syston,"52.9575, -0.618700",publish,publish
1780,royalist,maimed_soldier,"Iscoed/Whitewell (Malpas Parish), Flintshire",flintshire,mapas,"52.9648, -2.75049",publish,publish
1780,royalist,maimed_soldier,"Iscoed/Whitewell (Malpas Parish), Flintshire",flintshire,mapas,"52.9648, -2.75049",publish,publish
1645,royalist,maimed_soldier,"Iscoed/Whitewell (Malpas Parish), Flintshire",flintshire,mapas,"52.9648, -2.75049",publish,publish
1645,royalist,maimed_soldier,"Iscoed/Whitewell (Malpas Parish), Flintshire",flintshire,mapas,"52.9648, -2.75049",publish,publish
47475,royalist,maimed_soldier,"Dodcott-cum-Wilkesley (Wrenbury Parish), Cheshire",cheshire,wrenbury,"52.9653, -2.55563",publish,publish
47475,royalist,maimed_soldier,"Dodcott-cum-Wilkesley (Wrenbury Parish), Cheshire",cheshire,wrenbury,"52.9653, -2.55563",publish,publish
22061,royalist,maimed_soldier,"Dolbenmaen (Dolbenmaen Parish), Carnarvonshire",carnarvonshire,dolbenmaen,"52.9656, -4.22618",publish,publish
21652,royalist,maimed_soldier,"Dolbenmaen (Dolbenmaen Parish), Carnarvonshire",carnarvonshire,dolbenmaen,"52.9656, -4.22618",publish,publish
21607,royalist,maimed_soldier,"Dolbenmaen (Dolbenmaen Parish), Carnarvonshire",carnarvonshire,dolbenmaen,"52.9656, -4.22618",publish,publish
21589,royalist,maimed_soldier,"Dolbenmaen (Dolbenmaen Parish), Carnarvonshire",carnarvonshire,dolbenmaen,"52.9656, -4.22618",publish,publish
40336,parliamentarian,maimed_soldier,"Denstone (Alton Parish), Staffordshire",staffordshire,alton,"52.9657, -1.85542",publish,publish
40857,parliamentarian,maimed_soldier,"Trentham (Trentham Parish), Staffordshire",staffordshire,trentham,"52.9668, -2.19184",publish,publish
1643,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1823,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1823,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1826,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1826,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1831,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1833,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1833,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1975,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
1975,royalist,maimed_soldier,"Erbistock (Erbistock Parish), Denbighshire",denbighshire,erbistock,"52.9685, -2.96647",publish,publish
20576,parliamentarian,maimed_soldier,"Bilborough (Bilborough Parish), Nottinghamshire",nottinghamshire,bilborough,"52.9686, -1.22778",publish,publish
20576,parliamentarian,maimed_soldier,"Bilborough (Bilborough Parish), Nottinghamshire",nottinghamshire,bilborough,"52.9686, -1.22778",publish,publish
1761,royalist,war_widow,"Llangollen (Llangollen parish), Denbighshire",denbighshire,llangollen,"52.9690, -3.17065",publish,publish
1761,royalist,war_widow,"Llangollen (Llangollen parish), Denbighshire",denbighshire,llangollen,"52.9690, -3.17065",publish,publish
1983,royalist,war_widow,"Llangollen (Llangollen parish), Denbighshire",denbighshire,llangollen,"52.9690, -3.17065",publish,publish
40346,parliamentarian,maimed_soldier,"Forsbrook (Dilhorne Parish), Staffordshire",staffordshire,dilhorne,"52.9698, -2.05346",publish,publish
69973,parliamentarian,war_widow,"Whitchurch (Whitchurch Parish), Shropshire",shropshire,whitchurch,"52.9703, -2.68508",draft,publish
1774,royalist,maimed_soldier,"Vivod (Llangollen Parish), Denbighshire",denbighshire,llangollen,"52.9703, -3.20685",publish,publish
1774,royalist,maimed_soldier,"Vivod (Llangollen Parish), Denbighshire",denbighshire,llangollen,"52.9703, -3.20685",publish,publish
1774,royalist,maimed_soldier,"Vivod (Llangollen Parish), Denbighshire",denbighshire,llangollen,"52.9703, -3.20685",publish,publish
1691,royalist,maimed_soldier,"Trevor Uchaf (Llangollen parish), Denbighshire",denbighshire,llangollen,"52.9739, -3.12997",publish,publish
17847,royalist,maimed_soldier,"Foston (Foston Parish), Lincolnshire",lincolnshire,foston,"52.9765, -0.722922",publish,publish
38703,parliamentarian,war_widow,"Meir (Stoke on Trent Parish), Staffordshire",staffordshire,stoke-on-trent,"52.9771, -2.10710",publish,publish
45216,royalist,maimed_soldier,"Rhug (Corwen Parish), Merionethshire",merionethshire,corwen,"52.9813, -3.41205",publish,publish
38503,parliamentarian,war_widow,"Caverswall (Caverswall Parish), Staffordshire",staffordshire,0,"52.9834, -2.07460",publish,publish
1307,royalist,maimed_soldier,"Llantysilio (Llantysilio Parish), Denbighshire",denbighshire,llantysilio,"52.9839, -3.20178",publish,publish
1346,royalist,maimed_soldier,"Pentrefelin (Llangollen parish), Denbighshire",denbighshire,llangollen,"52.9841, -3.18448",publish,publish
1346,royalist,maimed_soldier,"Pentrefelin (Llangollen parish), Denbighshire",denbighshire,llangollen,"52.9841, -3.18448",publish,publish
40871,parliamentarian,war_widow,"Onneley (Madeley Parish), Staffordshire",staffordshire,madeley,"52.9845, -2.36847",publish,publish
38541,parliamentarian,maimed_soldier,"Onneley (Madeley Parish), Staffordshire",staffordshire,madeley,"52.9845, -2.36847",publish,publish
38541,parliamentarian,maimed_soldier,"Onneley (Madeley Parish), Staffordshire",staffordshire,madeley,"52.9845, -2.36847",publish,publish
38541,parliamentarian,maimed_soldier,"Onneley (Madeley Parish), Staffordshire",staffordshire,madeley,"52.9845, -2.36847",publish,publish
38541,parliamentarian,maimed_soldier,"Onneley (Madeley Parish), Staffordshire",staffordshire,madeley,"52.9845, -2.36847",publish,publish
28935,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
1671,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
1676,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
1731,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
1732,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
1732,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
1905,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
1905,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
1984,royalist,maimed_soldier,"Ruabon (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9871, -3.04161",publish,publish
54269,royalist,maimed_soldier,"Buerton (Audlem Parish), Cheshire",cheshire,audlem,"52.9878, -2.47074",publish,publish
50311,parliamentarian,maimed_soldier,"Buerton (Audlem Parish), Cheshire",cheshire,audlem,"52.9878, -2.47074",publish,publish
47573,royalist,maimed_soldier,"Audlem (Audlem Parish), Cheshire",cheshire,audlem,"52.9886, -2.50834",publish,publish
49829,parliamentarian,other_dependant,"Wirswall (Whitchurch Parish), Cheshire",cheshire,whitchurch,"52.9926, -2.68022",publish,publish
49828,parliamentarian,other_dependant,"Wirswall (Whitchurch Parish), Cheshire",cheshire,whitchurch,"52.9926, -2.68022",publish,publish
1763,royalist,maimed_soldier,"Eyton (Bangor-is-y-Coed parish), Denbighshire",denbighshire,bangor-is-y-coed,"52.9966, -2.97052",publish,publish
1763,royalist,maimed_soldier,"Eyton (Bangor-is-y-Coed parish), Denbighshire",denbighshire,bangor-is-y-coed,"52.9966, -2.97052",publish,publish
1742,royalist,maimed_soldier,"Christionydd (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9983, -3.07005",publish,publish
1742,royalist,maimed_soldier,"Christionydd (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9983, -3.07005",publish,publish
1742,royalist,maimed_soldier,"Christionydd (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9983, -3.07005",publish,publish
1954,royalist,maimed_soldier,"Christionydd (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9983, -3.07005",publish,publish
1766,royalist,war_widow,"Christionydd (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9983, -3.07005",publish,publish
1766,royalist,war_widow,"Christionydd (Ruabon Parish), Denbighshire",denbighshire,ruabon,"52.9983, -3.07005",publish,publish
1827,royalist,maimed_soldier,"Bangor-on-Dee/Bangor-is-y-Coed (Bangor-is-y-Coed Parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0028, -2.91235",publish,publish
1827,royalist,maimed_soldier,"Bangor-on-Dee/Bangor-is-y-Coed (Bangor-is-y-Coed Parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0028, -2.91235",publish,publish
1827,royalist,maimed_soldier,"Bangor-on-Dee/Bangor-is-y-Coed (Bangor-is-y-Coed Parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0028, -2.91235",publish,publish
1829,royalist,maimed_soldier,"Bangor-on-Dee/Bangor-is-y-Coed (Bangor-is-y-Coed Parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0028, -2.91235",publish,publish
38538,parliamentarian,maimed_soldier,"Wootton (Ellastone Parish), Staffordshire",staffordshire,ellastone,"53.0037, -1.84250",publish,publish
53661,royalist,maimed_soldier,"Hankelow (Audlem Parish), Cheshire",cheshire,audlem,"53.0045, -2.49295",publish,publish
53661,royalist,maimed_soldier,"Hankelow (Audlem Parish), Cheshire",cheshire,audlem,"53.0045, -2.49295",publish,publish
52301,royalist,war_widow,"Hankelow (Audlem Parish), Cheshire",cheshire,audlem,"53.0045, -2.49295",publish,publish
41175,other,other_dependant,"Little Madeley (Madeley Parish), Staffordshire",staffordshire,madeley,"53.0048, -2.32432",publish,publish
41170,parliamentarian,war_widow,"Little Madeley (Madeley Parish), Staffordshire",staffordshire,madeley,"53.0048, -2.32432",publish,publish
50338,parliamentarian,maimed_soldier,"Bridgemere (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0060, -2.42523",publish,publish
49438,parliamentarian,maimed_soldier,"Bridgemere (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0060, -2.42523",publish,publish
49437,parliamentarian,maimed_soldier,"Bridgemere (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0060, -2.42523",publish,publish
49436,parliamentarian,maimed_soldier,"Bridgemere (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0060, -2.42523",publish,publish
49435,parliamentarian,maimed_soldier,"Bridgemere (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0060, -2.42523",publish,publish
49434,parliamentarian,maimed_soldier,"Bridgemere (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0060, -2.42523",publish,publish
49434,parliamentarian,maimed_soldier,"Bridgemere (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0060, -2.42523",publish,publish
1972,royalist,maimed_soldier,"Royton (Bangor-is-y-Coed Parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0062, -2.93890",publish,publish
9846,royalist,maimed_soldier,"Flintham (Flintham Parish), Nottinghamshire",nottinghamshire,flintham,"53.0066, -0.894979",publish,publish
53775,royalist,maimed_soldier,"Marbury (Great Budworth Parish), Cheshire",cheshire,great budworth,"53.0069, -2.65527",publish,publish
53775,royalist,maimed_soldier,"Marbury (Great Budworth Parish), Cheshire",cheshire,great budworth,"53.0069, -2.65527",publish,publish
53775,royalist,maimed_soldier,"Marbury (Great Budworth Parish), Cheshire",cheshire,great budworth,"53.0069, -2.65527",publish,publish
53775,royalist,maimed_soldier,"Marbury (Great Budworth Parish), Cheshire",cheshire,great budworth,"53.0069, -2.65527",publish,publish
49996,parliamentarian,other_dependant,"Marbury (Great Budworth Parish), Cheshire",cheshire,great budworth,"53.0069, -2.65527",publish,publish
1756,royalist,maimed_soldier,"Eglwyseg (Llangollen parish), Denbighshire",denbighshire,llangollen,"53.0084, -3.17673",publish,publish
41200,parliamentarian,maimed_soldier,"Newcastle under Lyme (Newcastle under Lyme Parish), Staffordshire",staffordshire,newcastle under lyme,"53.0088, -2.23324",publish,publish
41200,parliamentarian,maimed_soldier,"Newcastle under Lyme (Newcastle under Lyme Parish), Staffordshire",staffordshire,newcastle under lyme,"53.0088, -2.23324",publish,publish
44027,royalist,maimed_soldier,"Bedgellert (Bedgellert Parish), Carnarvonshire",carnarvonshire,bedgellert,"53.0114, -4.10223",publish,publish
21671,royalist,maimed_soldier,"Bedgellert (Bedgellert Parish), Carnarvonshire",carnarvonshire,bedgellert,"53.0114, -4.10223",publish,publish
21671,royalist,maimed_soldier,"Bedgellert (Bedgellert Parish), Carnarvonshire",carnarvonshire,bedgellert,"53.0114, -4.10223",publish,publish
21666,royalist,maimed_soldier,"Bedgellert (Bedgellert Parish), Carnarvonshire",carnarvonshire,bedgellert,"53.0114, -4.10223",publish,publish
53186,royalist,maimed_soldier,"Checkley cum Wrinehall (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0126, -2.39908",publish,publish
51455,parliamentarian,maimed_soldier,"Checkley cum Wrinehall (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0126, -2.39908",publish,publish
49442,parliamentarian,maimed_soldier,"Checkley cum Wrinehall (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0126, -2.39908",publish,publish
49442,parliamentarian,maimed_soldier,"Checkley cum Wrinehall (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0126, -2.39908",publish,publish
49441,parliamentarian,maimed_soldier,"Checkley cum Wrinehall (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0126, -2.39908",publish,publish
49440,parliamentarian,maimed_soldier,"Checkley cum Wrinehall (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0126, -2.39908",publish,publish
49439,parliamentarian,maimed_soldier,"Checkley cum Wrinehall (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0126, -2.39908",publish,publish
1710,royalist,maimed_soldier,"Sontley (Marchwiel parish), Denbighshire",denbighshire,marchweil,"53.0137, -2.99504",publish,publish
1844,royalist,maimed_soldier,"Llysan (Llanfihangel Glyn Myfyr Parish), Denbighshire",denbighshire,llanfihangel glyn myfyr,"53.0142, -3.48206",publish,publish
1844,royalist,maimed_soldier,"Llysan (Llanfihangel Glyn Myfyr Parish), Denbighshire",denbighshire,llanfihangel glyn myfyr,"53.0142, -3.48206",publish,publish
1844,royalist,maimed_soldier,"Llysan (Llanfihangel Glyn Myfyr Parish), Denbighshire",denbighshire,llanfihangel glyn myfyr,"53.0142, -3.48206",publish,publish
38905,royalist,maimed_soldier,"Stoke on Trent (Stoke on Trent Parish), Staffordshire",staffordshire,stoke-on-trent,"53.0160, -2.18119",publish,publish
42545,other,other_dependant,"Ashbourne (Ashbourne Parish), Derbyshire",derbyshire,ashbourne,"53.0172, -1.73422",publish,publish
1712,royalist,maimed_soldier,"Sesswick (Bangor-is-y-Coed parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0181, -2.92021",publish,publish
1712,royalist,maimed_soldier,"Sesswick (Bangor-is-y-Coed parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0181, -2.92021",publish,publish
47656,royalist,maimed_soldier,"Malpas (Malpas Parish), Cheshire",cheshire,malpas,"53.0199, -2.76707",publish,publish
47656,royalist,maimed_soldier,"Malpas (Malpas Parish), Cheshire",cheshire,malpas,"53.0199, -2.76707",publish,publish
47656,royalist,maimed_soldier,"Malpas (Malpas Parish), Cheshire",cheshire,malpas,"53.0199, -2.76707",publish,publish
51665,other,maimed_soldier,"Malpas (Malpas Parish), Cheshire",cheshire,malpas,"53.0199, -2.76707",publish,publish
48211,parliamentarian,maimed_soldier,"Malpas (Malpas Parish), Cheshire",cheshire,malpas,"53.0199, -2.76707",publish,publish
44042,royalist,maimed_soldier,"Clynnog (Clynnog Parish), Carnarvonshire",carnarvonshire,clynnog-fawr,"53.0214, -4.36502",publish,publish
21984,royalist,maimed_soldier,"Clynnog (Clynnog Parish), Carnarvonshire",carnarvonshire,clynnog-fawr,"53.0214, -4.36502",publish,publish
21719,royalist,maimed_soldier,"Clynnog (Clynnog Parish), Carnarvonshire",carnarvonshire,clynnog-fawr,"53.0214, -4.36502",publish,publish
21681,royalist,maimed_soldier,"Clynnog (Clynnog Parish), Carnarvonshire",carnarvonshire,clynnog-fawr,"53.0214, -4.36502",publish,publish
54215,royalist,maimed_soldier,"Hatherton (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0219, -2.47446",publish,publish
47047,parliamentarian,maimed_soldier,"Hatherton (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0219, -2.47446",publish,publish
47047,parliamentarian,maimed_soldier,"Hatherton (Wybunbury Parish), Cheshire",cheshire,wybunbury,"53.0219, -2.47446",publish,publish
10833,royalist,maimed_soldier,"Langrick (Langriville Parish), Lincolnshire",lincolnshire,langriville,"53.0223, -0.105715",publish,publish
1653,royalist,maimed_soldier,"Marchwiel (Marchwiel Parish), Denbighshire",denbighshire,marchweil,"53.0229, -2.95994",publish,publish
1653,royalist,maimed_soldier,"Marchwiel (Marchwiel Parish), Denbighshire",denbighshire,marchweil,"53.0229, -2.95994",publish,publish
1653,royalist,maimed_soldier,"Marchwiel (Marchwiel Parish), Denbighshire",denbighshire,marchweil,"53.0229, -2.95994",publish,publish
1719,royalist,maimed_soldier,"Marchwiel (Marchwiel Parish), Denbighshire",denbighshire,marchweil,"53.0229, -2.95994",publish,publish
1719,royalist,maimed_soldier,"Marchwiel (Marchwiel Parish), Denbighshire",denbighshire,marchweil,"53.0229, -2.95994",publish,publish
1814,royalist,maimed_soldier,"Marchwiel (Marchwiel Parish), Denbighshire",denbighshire,marchweil,"53.0229, -2.95994",publish,publish
1994,royalist,maimed_soldier,"Marchwiel (Marchwiel Parish), Denbighshire",denbighshire,marchweil,"53.0229, -2.95994",publish,publish
47955,royalist,maimed_soldier,"Wrenbury (Wrenbury Parish), Cheshire",cheshire,wrenbury,"53.0235, -2.60352",publish,publish
47955,royalist,maimed_soldier,"Wrenbury (Wrenbury Parish), Cheshire",cheshire,wrenbury,"53.0235, -2.60352",publish,publish
47567,royalist,maimed_soldier,"Wrenbury (Wrenbury Parish), Cheshire",cheshire,wrenbury,"53.0235, -2.60352",publish,publish
52562,royalist,maimed_soldier,"Wrenbury (Wrenbury Parish), Cheshire",cheshire,wrenbury,"53.0235, -2.60352",publish,publish
52562,royalist,maimed_soldier,"Wrenbury (Wrenbury Parish), Cheshire",cheshire,wrenbury,"53.0235, -2.60352",publish,publish
52309,royalist,maimed_soldier,"Wrenbury (Wrenbury Parish), Cheshire",cheshire,wrenbury,"53.0235, -2.60352",publish,publish
49794,parliamentarian,maimed_soldier,"Wrenbury (Wrenbury Parish), Cheshire",cheshire,wrenbury,"53.0235, -2.60352",publish,publish
1716,royalist,maimed_soldier,"Pickhill (Bangor-is-y-Coed parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0238, -2.90688",publish,publish
1716,royalist,maimed_soldier,"Pickhill (Bangor-is-y-Coed parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0238, -2.90688",publish,publish
1707,royalist,maimed_soldier,"Pickhill (Bangor-is-y-Coed parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0238, -2.90688",publish,publish
1709,royalist,maimed_soldier,"Pickhill (Bangor-is-y-Coed parish), Denbighshire",denbighshire,bangor-is-y-coed,"53.0238, -2.90688",publish,publish
40399,other,maimed_soldier,"Cerrigydrudion (Cerrigydrudion Parish), Denbighshire",denbighshire,cerrigydrudion,"53.0252, -3.56036",publish,publish
1682,royalist,maimed_soldier,"Cerrigydrudion (Cerrigydrudion Parish), Denbighshire",denbighshire,cerrigydrudion,"53.0252, -3.56036",publish,publish
1803,royalist,maimed_soldier,"Cerrigydrudion (Cerrigydrudion Parish), Denbighshire",denbighshire,cerrigydrudion,"53.0252, -3.56036",publish,publish
1803,royalist,maimed_soldier,"Cerrigydrudion (Cerrigydrudion Parish), Denbighshire",denbighshire,cerrigydrudion,"53.0252, -3.56036",publish,publish
1803,royalist,maimed_soldier,"Cerrigydrudion (Cerrigydrudion Parish), Denbighshire",denbighshire,cerrigydrudion,"53.0252, -3.56036",publish,publish
42506,parliamentarian,maimed_soldier,"Loscoe (Heanor Parish), Derbyshire",derbyshire,0,"53.0278, -1.37242",publish,publish
1723,royalist,maimed_soldier,"Esclusham (Wrexham parish), Denbighshire",denbighshire,wrexham [wrecsam],"53.0326, -3.06678",publish,publish
1820,royalist,maimed_soldier,"Esclusham (Wrexham parish), Denbighshire",denbighshire,wrexham [wrecsam],"53.0326, -3.06678",publish,publish
1822,royalist,maimed_soldier,"Esclusham (Wrexham parish), Denbighshire",denbighshire,wrexham [wrecsam],"53.0326, -3.06678",publish,publish
30328,royalist,maimed_soldier,"Bersham (Wrexham Parish), Denbighshire",denbighshire,wrexham [wrecsam],"53.0359, -3.02752",publish,publish
30328,royalist,maimed_soldier,"Bersham (Wrexham Parish), Denbighshire",denbighshire,wrexham [wrecsam],"53.0359, -3.02752",publish,publish
